"index","date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
"2354","19850612","5","11.6","300","16.7","13.3","10","0.1","100180","0"
"2355","19850613","6","1","122","16.4","12.6","8.5","4.1","100970","0"
"2356","19850614","5","10.7","289","17.8","12.8","9.2","0","101420","0"
"2357","19850615","3","11","293","17.9","11.6","5.4","0","102090","0"
"2358","19850616","6","5.5","213","19.5","14","10","0","102020","0"
"2359","19850617","6","8.6","260","17.5","13.7","7.9","0.1","101860","0"
"2360","19850618","7","1.5","135","19.7","14","10.6","0","101510","0"
"2361","19850619","7","3","168","20.1","15.8","12","0","101000","0"
"2362","19850620","6","8.6","260","16","15.6","11","8.1","101260","0"
"2363","19850621","8","0.6","110","16.6","13.4","10.7","3.1","100440","0"
"2364","19850622","8","0.3","99","19.1","14.4","12.2","6.6","100140","0"
"2365","19850623","7","5","205","18.2","15","11","2.6","100500","0"
"2366","19850624","7","1.6","138","15.9","15.4","12.7","2.3","101050","0"
"2367","19850625","6","2.1","149","18.2","12.1","8.3","8.2","101780","0"
"2368","19850626","6","5.1","206","18.8","14","9.7","0.8","101720","0"
"2369","19850627","6","6.2","224","17.9","14.6","10.5","0","101970","0"
"2370","19850628","6","1.7","140","21.1","13.8","9.7","1.7","101660","0"
"2371","19850629","7","4.2","190","21.7","17","13","0.1","101570","0"
"2372","19850630","7","5.8","217","22.9","17.2","12.6","0","101770","0"
"2373","19850701","4","10.7","288","23.9","18.2","13.5","0","101790","0"
"2374","19850702","3","11.4","297","24.5","18.3","12.7","0","102150","0"
"2375","19850703","1","14.8","339","27.1","18.8","13.1","0","102110","0"
"2376","19850704","3","9.5","271","26.5","20.6","14","0","101610","0"
"2377","19850705","5","4.9","201","22","22.4","18.2","1.8","101580","0"
"2378","19850706","3","15.5","346","22","16","10.1","0","102490","0"
"2379","19850707","3","12.4","308","25.6","16.2","10.5","0","102890","0"
"2380","19850708","4","11.5","296","21.7","18.4","11.1","0","102330","0"
"2381","19850709","5","10.9","288","22.1","17.7","13.7","0","101970","0"
"2382","19850710","5","9.6","270","20.5","16.2","10.3","0","102120","0"
"2383","19850711","7","3.9","181","24.4","16.7","12.9","0","101750","0"
"2384","19850712","6","3.5","174","28.9","19.8","15.2","0","101730","0"
"2385","19850713","5","7.4","237","24.4","21.4","13.8","2","101830","0"
"2386","19850714","6","5.5","208","20.7","21.2","18","2.7","101120","0"
"2387","19850715","5","7.5","238","22.2","15.7","10.7","1.7","101970","0"
"2388","19850716","6","6.7","225","21.3","17.3","12.4","0.1","101820","0"
"2389","19850717","4","10.2","274","19.4","16.1","10.9","1.1","101840","0"
"2390","19850718","7","1.5","130","19.9","16.8","14.1","0.6","100900","0"
"2391","19850719","6","4","180","19.9","15.6","11.3","3.1","100640","0"
"2392","19850720","5","11","282","21.2","15.4","11","1.2","101260","0"
"2393","19850721","4","10.2","271","20.8","14.7","8.2","4","102110","0"
"2394","19850722","8","0.9","113","24.8","17","13.2","0.9","101660","0"
"2395","19850723","2","14.6","324","26.7","18.4","12.1","0","102260","0"
"2396","19850724","3","10","266","29.8","19.6","12.5","0","102230","0"
"2397","19850725","4","11.1","280","21.1","22.4","15","0","101520","0"
"2398","19850726","6","2.9","156","23.4","19.5","17.9","0","100590","0"
"2399","19850727","7","5.7","203","19.5","19.2","15.1","2","100770","0"
"2400","19850728","7","3.1","158","18.5","17.6","15.8","7.7","100220","0"
"2401","19850729","7","2.3","142","19.3","16.2","14","3.7","99810","0"
"2402","19850730","7","0.3","90","23.7","16.6","13.8","1.6","100410","0"
"2403","19850731","6","7.9","232","20.8","18.6","13.4","1","101030","0"
"2404","19850801","6","10","259","17.8","16.7","12.6","0.4","101590","0"
"2405","19850802","7","0.7","102","19.2","15.6","13.3","4.2","101300","0"
"2406","19850803","4","11.5","276","17.4","15.6","12.1","1.3","101040","0"
"2407","19850804","8","0","71","19","14.6","11.7","15.6","100440","0"
"2408","19850805","6","3.5","160","19.7","15.8","12.5","0","99670","0"
"2409","19850806","5","7.7","224","17.2","14.2","8.8","0","101040","0"
"2410","19850807","7","0","70","20.8","13.8","10.3","2.8","101200","0"
"2411","19850808","6","8.2","228","18.6","15.1","9.4","0.4","101010","0"
"2412","19850809","7","3.2","152","20","16.6","14.6","8.2","100590","0"
"2413","19850810","6","6.5","203","19.5","15.5","11","0","100760","0"
"2414","19850811","5","5.2","183","19.8","15.2","10.9","0.1","100640","0"
"2415","19850812","4","10.3","250","20.6","15.6","11.3","0.5","101130","0"
"2416","19850813","6","2.7","140","20.7","15.9","11.2","0","101490","0"
"2417","19850814","5","7.9","218","19.6","17.2","13.8","1.9","101140","0"
"2418","19850815","4","7.3","208","19.1","15.8","11.9","0.3","101520","0"
"2419","19850816","5","2.9","141","21.8","15.8","12.5","0","101660","0"
"2420","19850817","3","9.1","229","20.3","15.8","9.9","0.7","101840","0"
"2421","19850818","7","0.3","80","21.5","16.4","12.4","2.7","101670","0"
"2422","19850819","5","7.6","208","19.6","18.4","15.4","0.4","100930","0"
"2423","19850820","6","1.5","110","22.9","16.4","13.1","0.6","101380","0"
"2424","19850821","3","11.7","254","20.5","17.6","12.2","7.4","101740","0"
"2425","19850822","6","9.8","231","19.3","16.1","11.7","0","101860","0"
"2426","19850823","7","0.5","84","18.7","15.6","12","10.3","101550","0"
"2427","19850824","6","7","193","19.4","16","13.3","0.5","100140","0"
"2428","19850825","4","9.4","222","18.5","14.4","9.4","0.1","100700","0"
"2429","19850826","5","6.9","189","21.2","14.3","10.1","0","101860","0"
"2430","19850827","5","4.5","155","23.1","14.8","8.5","0","102410","0"
"2431","19850828","5","7.1","189","26","17.8","12.4","0","102390","0"
"2432","19850829","5","8","199","25.9","20","14.1","0","102310","0"
"2433","19850830","4","11.3","235","20.6","20","14.1","0","101810","0"
"2434","19850831","5","5","158","17.6","17","13.5","0.5","101410","0"
"2435","19850901","5","3.7","133","16.4","14.1","10.6","0","101370","0"
"2436","19850902","7","0.7","80","19.6","14","11.7","3.9","101160","0"
"2437","19850903","6","6.6","168","17","16","12.5","2.5","100510","0"
"2438","19850904","7","0.2","64","18.8","13.4","9.9","2.7","101830","0"
"2439","19850905","5","7","170","17.9","15.7","12.6","0","101630","0"
"2440","19850906","2","11.4","214","20.1","11.7","5.5","0","102770","0"
"2441","19850907","4","7.3","170","20.5","12.8","5.5","0","102530","0"
"2442","19850908","7","1.9","98","20.9","15.8","11","0","101960","0"
"2443","19850909","7","0.9","79","22.7","17.5","14.1","0","102360","0"
"2444","19850910","2","7.3","166","25.2","17","11.4","0","102560","0"
"2445","19850911","1","10.7","199","26.9","17.6","10.1","0","102480","0"
"2446","19850912","1","9.6","186","18.8","19.2","11.6","0","101960","0"
"2447","19850913","3","9.1","180","16.2","15","11.3","0","102350","0"
"2448","19850914","7","0","49","17.5","13.2","10.1","0.2","101810","0"
"2449","19850915","3","7.7","162","19.3","13","8.5","0","101570","0"
"2450","19850916","7","0.1","53","22.8","14.1","8.9","0","101900","0"
"2451","19850917","6","3.9","117","20.7","17.8","12.9","0","102180","0"
"2452","19850918","7","0.8","69","20.6","17.4","14.1","0","102200","0"
"2453","19850919","6","0.2","54","18.9","17.2","13.8","0.4","101350","0"
"2454","19850920","7","2.8","99","19.7","14.8","10.6","0","101810","0"
"2455","19850921","7","0","44","23","16.1","12.5","1.5","101360","0"
"2456","19850922","6","6.2","136","21.1","19.7","16.4","0","101490","0"
"2457","19850923","6","8.7","159","18.9","17.4","13.7","0","101930","0"
"2458","19850924","7","0.8","64","19.8","15","11","0","102020","0"
"2459","19850925","7","0.4","55","24.1","16.4","13","0","102270","0"
"2460","19850926","5","7.4","141","22.9","18.6","13","0","102710","0"
"2461","19850927","3","8.7","152","22.1","17.2","11.4","0","102780","0"
"2462","19850928","0","6.6","131","24","15.4","8.6","0","102730","0"
"2463","19850929","3","7.9","141","25","18.2","12.4","0","102540","0"
"2464","19850930","3","4.8","110","27","18.6","12.2","0","102290","0"
"2465","19851001","4","8.1","140","22","20.1","13.2","0","101570","0"
"2466","19851002","6","3.8","97","22.1","18.4","14.8","0","101340","0"
"2467","19851003","7","1.8","72","19","19.3","16.5","1.7","100620","0"
"2468","19851004","4","7","125","19.3","16.4","13.8","2.9","100750","0"
"2469","19851005","2","8.4","135","19.9","15.3","11.3","0","101390","0"
"2470","19851006","7","1.5","65","14.3","15.2","10.6","8.5","101220","0"
"2471","19851007","8","0","35","15.2","12.8","11.4","2.6","101360","0"
"2472","19851008","5","6.1","111","16.1","11","6.8","1.3","101420","0"
"2473","19851009","6","2.9","79","19.1","12.4","8.8","0","101120","0"
"2474","19851010","6","4.8","97","19.3","14.6","10","0","102180","0"
"2475","19851011","7","1.8","65","17.4","16.6","13.9","0","102830","0"
"2476","19851012","5","5.4","99","18.1","14.2","11.1","0","103510","0"
"2477","19851013","2","9","126","18.2","12.3","6.5","0","103850","0"
"2478","19851014","3","7.2","111","16.2","11.5","4.8","0","103830","0"
"2479","19851015","7","0","31","12.8","11.8","7.5","0","103730","0"
"2480","19851016","8","0","30","14.7","12.1","11.4","0","103580","0"
"2481","19851017","8","0","30","13","12.2","9.8","0","103150","0"
"2482","19851018","8","0","29","15.8","12.2","11.4","0","102800","0"
"2483","19851019","6","1.2","50","15.7","12.1","8.4","0","102780","0"
"2484","19851020","1","8.8","113","15.4","10.6","5.4","0","102650","0"
"2485","19851021","1","7.8","105","16.1","9.9","4.4","0","102700","0"
"2486","19851022","1","7.5","101","13.9","10.8","5.5","0","102990","0"
"2487","19851023","2","6.4","92","16.1","10.9","7.9","0","103060","0"
"2488","19851024","1","7.5","99","14.5","10.6","5.1","0","102830","0"
"2489","19851025","1","7.4","97","10.3","9.6","4.8","0","102810","0"
"2490","19851026","6","1.8","52","11.9","7.4","4.4","0","102900","0"
"2491","19851027","7","0","25","13.1","9.6","7.4","0","103000","0"
"2492","19851028","7","2","52","12.9","10.4","7.8","0","102930","0"
"2493","19851029","5","0.6","36","10.5","8.8","4.6","0","102460","0"
"2494","19851030","6","0","24","8.6","8.2","5.8","0","101800","0"
"2495","19851031","8","0","23","10.5","7.3","6","1.4","100880","0"
"2496","19851101","6","0.5","33","8","7.8","5.1","0.7","100960","0"
"2497","19851102","3","8.3","91","9.3","5.6","3.3","0","100650","0"
"2498","19851103","3","7.9","88","14.9","3","-3.3","0","100810","0"
"2499","19851104","7","1.8","45","12.6","7","-0.9","0.3","99900","0"
"2500","19851105","6","4.6","65","11.1","10.9","9.2","0","98430","0"
"2501","19851106","3","7.5","82","14.3","7","2.9","0","100290","0"
"2502","19851107","6","6","72","16.5","9.9","5.5","1.7","100430","0"
"2503","19851108","7","0.7","32","14.1","12.9","9.3","1.8","99650","0"
"2504","19851109","5","2.1","44","6","11.6","9.2","1.2","98990","0"
"2505","19851110","4","6.2","70","7","4.4","2.7","0","100820","0"
"2506","19851111","5","5.2","63","5.2","3.6","0.3","0.2","101620","0"
"2507","19851112","0","7.8","76","6.7","1.7","-1.8","0","101630","0"
"2508","19851113","0","7.8","75","8.3","1.3","-4.1","0","102270","0"
"2509","19851114","5","0.1","21","9.5","1.3","-5.7","7.4","102580","0"
"2510","19851115","5","3.5","50","7.9","2.6","-4.3","0","102620","0"
"2511","19851116","6","0.4","25","6.7","3.1","-1.7","10.8","102770","0"
"2512","19851117","7","0","17","5.6","4","1.4","0","103000","0"
"2513","19851118","3","4.7","55","2.3","3.6","1.5","0","103640","0"
"2514","19851119","6","1","29","5","1.5","0.7","0.1","102810","0"
"2515","19851120","8","0","17","5.7","1.8","-1.4","0.1","102460","0"
"2516","19851121","8","0","16","5.9","3.6","1.6","0.1","102340","0"
"2517","19851122","8","0","16","6.6","5.1","4.3","0","102430","0"
"2518","19851123","8","0","16","4.8","5.2","3.8","0.2","102400","0"
"2519","19851124","6","4.8","51","6.3","3.9","3","0","102380","0"
"2520","19851125","6","0.1","18","5.2","4.6","2.8","0","101900","0"
"2521","19851126","6","0","15","5","2.7","0.2","0","101160","0"
"2522","19851127","6","0","15","5.3","2.5","0","0","100360","0"
"2523","19851128","2","7.5","61","5.3","0.9","-3.5","0","100910","0"
"2524","19851129","7","0.1","17","12.3","1.1","-3.1","5.3","101170","0"
"2525","19851130","8","0","14","14.9","6","-0.3","0.1","101060","0"
"2526","19851201","7","2.8","35","16.6","9.9","4.9","3.6","101250","0"
"2527","19851202","7","1.7","28","14.4","13.8","11","3.2","101360","0"
"2528","19851203","7","0","13","13.4","13.6","12.9","1.4","101240","0"
"2529","19851204","8","0","13","12.1","12.4","11.5","9.6","101180","0"
"2530","19851205","7","0","13","11.5","11.4","10.6","5.4","100020","0"
"2531","19851206","5","3.6","38","10.4","7.9","4.3","9.3","100670","0"
"2532","19851207","3","5.4","46","8.4","8.2","5.9","0.8","100550","0"
"2533","19851208","7","0.1","15","5.6","6.4","4.4","0","100910","0"
"2534","19851209","8","0","13","8.5","5","4.4","0","101370","0"
"2535","19851210","7","0","12","9.9","5.2","1.8","1.8","101880","0"
"2536","19851211","7","0","12","11.1","5.7","1.5","0","102600","0"
"2537","19851212","6","1.9","28","13.3","8.6","6.1","0","103060","0"
"2538","19851213","8","0","12","14.4","10.2","7.2","0.1","102540","0"
"2539","19851214","8","0","12","13.4","12.5","10.6","0","102600","0"
"2540","19851215","7","0","12","10.7","11.3","9.2","0","102760","0"
"2541","19851216","7","0","12","12","10.3","9.9","0","102760","0"
"2542","19851217","7","0","12","11.2","9","6","3.1","102210","0"
"2543","19851218","4","3.9","37","11.2","10.2","9.3","0","101890","0"
"2544","19851219","5","4.7","41","11.9","7.6","4","0.4","102290","0"
"2545","19851220","7","0","12","13.1","8","4.2","0.1","101700","0"
"2546","19851221","7","0.1","14","10.2","11.3","9.5","1.5","100980","0"
"2547","19851222","7","0","12","10.8","9.9","9.6","2.8","100460","0"
"2548","19851223","4","4.3","39","11.3","8","5.1","5.2","100680","0"
"2549","19851224","8","0.1","14","9.2","9.1","6.9","2","99720","0"
"2550","19851225","6","0.1","14","6.6","7.3","5.4","25.7","99210","0"
"2551","19851226","8","0","12","3.6","6.4","6.3","4.5","99200","0"
"2552","19851227","6","3.2","34","0","2.8","1.9","0","100980","0"
"2553","19851228","5","0.3","16","1","-3.3","-6.6","0","100870","0"
"2554","19851229","3","6","47","5.4","-2.4","-5.7","0","101100","0"
"2555","19851230","7","0.8","21","4.8","-0.5","-6.4","0","101460","0"
"2556","19851231","8","0","13","6.6","0","-4.9","0","100140","0"
"2557","19860101","4","2","29","8.8","2.7","-1.2","11.8","99360","0"
"2558","19860102","6","1.2","24","4.6","4.9","1","24.3","98010","0"
"2559","19860103","4","4.1","40","6.5","3.5","2.4","0","100110","0"
"2560","19860104","5","2.3","31","3.5","1","-4.6","5.6","101230","0"
"2561","19860105","7","0","13","3.2","0.4","-2.6","0","99550","0"
"2562","19860106","4","1.3","25","2.8","1.5","-0.2","0","100730","0"
"2563","19860107","6","0","13","3","-0.2","-3.3","16.9","100760","0"
"2564","19860108","8","0","13","8.9","1.8","0.6","1.7","100750","0"
"2565","19860109","8","0","14","12.4","5.2","1.5","2.1","102240","0"
"2566","19860110","7","0.7","22","9.3","7","1.7","0.6","101530","0"
"2567","19860111","3","3.2","38","10","7.2","5.1","0.4","101340","0"
"2568","19860112","3","4","43","11.4","6.2","2.5","0","101670","0"
"2569","19860113","7","0","14","8.2","7.2","2.9","0.1","101290","0"
"2570","19860114","4","1.8","31","6.6","7.1","6","0.2","100450","0"
"2571","19860115","6","0.3","19","4.6","6","5.3","0.1","100960","0"
"2572","19860116","4","3.9","44","10","2.7","0.8","0.1","102340","0"
"2573","19860117","6","0","15","11.6","4.2","-1.6","1.2","102300","0"
"2574","19860118","8","0","15","11.7","6.2","0.8","0.4","101470","0"
"2575","19860119","6","0","16","10","10.8","10","0.9","100490","0"
"2576","19860120","4","4.5","50","10.2","6.2","2.4","4.4","101640","0"
"2577","19860121","5","3.6","45","10.1","6.8","3.3","2.1","100480","0"
"2578","19860122","6","0","16","8.5","5.8","1.6","5.7","99730","0"
"2579","19860123","5","3.5","46","5.5","7","5.4","0.1","98620","0"
"2580","19860124","3","7.7","69","4.7","3.6","1.8","0","100580","0"
"2581","19860125","0","8","71","4.8","2","-0.8","0","102600","0"
"2582","19860126","2","5.5","60","4.6","-0.4","-5.7","0","102730","0"
"2583","19860127","8","0","18","7.2","0.3","-4","9.7","101150","0"
"2584","19860128","4","5.2","60","4.2","2.2","-2.7","6.7","100410","0"
"2585","19860129","8","0","18","5.1","2","-0.3","9.8","99030","0"
"2586","19860130","8","0","19","3.4","3","1","0","100090","0"
"2587","19860131","8","0","19","3.8","3.2","3","0.7","100560","0"
"2588","19860201","8","0","19","4","2.6","1.5","2.2","100450","0"
"2589","19860202","8","0","20","2.8","3.2","2.4","3.8","100830","0"
"2590","19860203","8","0","20","3.5","1.6","0.5","0","101200","0"
"2591","19860204","8","0","20","3.9","2.4","1.3","0","101750","0"
"2592","19860205","5","5.1","66","-0.4","1.5","-0.9","5.7","101510","0"
"2593","19860206","8","0","21","0","-1","-1.6","0.7","101390","8"
"2594","19860207","8","0","21","1.1","-1","-2.1","0.1","101930","8"
"2595","19860208","5","3.9","61","0.2","-1.1","-3.3","0","102110","5"
"2596","19860209","4","0.8","35","0.7","-2.4","-5","0","102620","3"
"2597","19860210","0","7.4","86","1.1","-4.4","-9.6","0","103150","3"
"2598","19860211","7","0","23","1.5","-3.6","-8.2","0","103390","2"
"2599","19860212","5","1","39","3.7","0.2","-1.1","0","103220","2"
